"","REG","PROV","NOME_REGIONE","NOME_PROVINCIA","NOME_COMUNE","COD_PROVCOM","DATA_INIZIO_DIFF","CL_ETA","GE","MASCHI_15","MASCHI_16","MASCHI_17","MASCHI_18","MASCHI_19","MASCHI_20","FEMMINE_15","FEMMINE_16","FEMMINE_17","FEMMINE_18","FEMMINE_19","FEMMINE_20","TOTALE_15","TOTALE_16","TOTALE_17","TOTALE_18","TOTALE_19","TOTALE_20"
"342",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"343",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",13,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"344",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,129,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"345",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"346",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",12,130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"347",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",14,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"348",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,130,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"349",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"350",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"351",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,203,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"352",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,204,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"353",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"354",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"355",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",13,206,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"356",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"357",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,209,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"358",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,212,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"359",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",20,213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"360",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",11,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"361",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,216,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"362",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",7,217,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"363",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,219,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"364",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"365",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",20,220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"366",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"367",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",13,224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"368",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"369",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"370",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",20,224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"371",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"372",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,228,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"373",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"374",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"375",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,229,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
"376",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,301,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
"377",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,301,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"378",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,302,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
"379",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"380",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",11,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"381",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,303,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
"382",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,303,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
"383",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,304,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"384",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,304,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"385",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"386",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,305,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"387",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"388",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,306,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
"389",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"390",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"391",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"392",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"393",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,309,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2
"394",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",12,310,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"395",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"396",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,310,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"397",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",13,311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"398",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,311,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
"399",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"400",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"401",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",20,311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"402",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"403",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"404",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"405",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,313,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"406",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",20,313,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
"407",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"408",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"409",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",12,315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"410",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",14,315,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
"411",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"412",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"413",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"414",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"415",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",8,317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"416",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",13,317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"417",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"418",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"419",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,318,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2
"420",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,318,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"421",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"422",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"423",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",20,318,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"424",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,319,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"425",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"426",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"427",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",13,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"428",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"429",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"430",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",13,324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"431",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"432",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,325,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"433",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,325,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"434",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",14,326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"435",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"436",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"437",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,327,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"438",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"439",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"440",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"441",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,330,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"442",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"443",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,401,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"444",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"445",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",14,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"446",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",16,402,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"447",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"448",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"449",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,403,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"450",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",11,404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"451",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,405,0,0,0,0,0,9999,0,0,1,0,0,9999,0,0,1,0,0,9999
"452",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,407,0,0,0,1,0,9999,0,0,0,0,0,9999,0,0,0,1,0,9999
"453",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,407,0,0,0,0,0,9999,0,0,1,0,0,9999,0,0,1,0,0,9999
"454",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",20,407,0,0,0,0,0,9999,0,0,0,1,0,9999,0,0,0,1,0,9999
"455",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",14,408,1,0,0,0,0,9999,0,0,0,0,0,9999,1,0,0,0,0,9999
"456",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",13,409,0,0,0,0,0,9999,0,0,0,1,0,9999,0,0,0,1,0,9999
"457",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,409,1,0,0,0,0,9999,0,0,0,0,0,9999,1,0,0,0,0,9999
"458",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,412,0,0,0,0,0,9999,0,0,0,1,0,9999,0,0,0,1,0,9999
"459",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,416,0,0,1,0,0,9999,0,0,0,0,0,9999,0,0,1,0,0,9999
"460",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",19,416,0,0,0,0,0,9999,0,0,0,1,0,9999,0,0,0,1,0,9999
"461",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",11,418,0,0,0,1,0,9999,0,0,0,0,0,9999,0,0,0,1,0,9999
"462",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,419,0,0,0,0,0,9999,0,0,0,1,0,9999,0,0,0,1,0,9999
"463",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,421,0,0,0,1,0,9999,0,0,0,0,0,9999,0,0,0,1,0,9999
"464",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,421,0,0,0,0,0,9999,0,0,0,0,1,9999,0,0,0,0,1,9999
"465",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",15,423,1,0,0,0,0,9999,0,0,0,0,0,9999,1,0,0,0,0,9999
"466",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,423,0,0,0,0,0,9999,1,0,0,0,0,9999,1,0,0,0,0,9999
"467",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",14,424,0,0,1,0,0,9999,0,0,0,0,0,9999,0,0,1,0,0,9999
"468",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,424,0,0,0,0,1,9999,0,1,0,0,0,9999,0,1,0,0,1,9999
"469",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,424,0,0,0,0,0,9999,0,0,0,0,1,9999,0,0,0,0,1,9999
"470",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",17,427,0,1,0,0,0,9999,0,0,0,0,0,9999,0,1,0,0,0,9999
"471",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",14,428,0,1,0,0,0,9999,0,0,0,0,0,9999,0,1,0,0,0,9999
"472",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,"1 aprile",18,429,0,0,0,0,0,9999,0,0,0,1,0,9999,0,0,0,1,0,9999
"473",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"474",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,101,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"475",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"476",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",21,101,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"477",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"478",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",14,103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"479",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"480",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"481",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,103,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"482",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"483",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",13,104,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"484",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"485",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"486",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"487",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,105,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"488",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,105,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0
"489",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,106,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"490",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,106,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"491",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,106,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1
"492",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",13,107,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"493",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",14,107,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"494",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"495",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"496",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,107,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
"497",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,107,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"498",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,108,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"499",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"500",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,108,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"501",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,108,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"502",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"503",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,109,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0
"504",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"505",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"506",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,110,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"507",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",13,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"508",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,111,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"509",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"510",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"511",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,112,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
"512",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"513",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"514",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,113,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"515",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
