"","REG","PROV","NOME_REGIONE","NOME_PROVINCIA","NOME_COMUNE","COD_PROVCOM","TIPO_COMUNE","CL_ETA","GE","M_15","M_16","M_17","M_18","M_19","M_20","F_15","F_16","F_17","F_18","F_19","F_20","T_15","T_16","T_17","T_18","T_19","T_20"
"1304",3,98,"Lombardia","Lodi","Codogno",98019,1,15,106,1,0,1,0,0,"0",0,0,0,0,0,"0",1,0,1,0,0,"0"
"1305",3,98,"Lombardia","Lodi","Codogno",98019,1,15,107,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1306",3,98,"Lombardia","Lodi","Codogno",98019,1,15,108,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1307",3,98,"Lombardia","Lodi","Codogno",98019,1,15,109,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1308",3,98,"Lombardia","Lodi","Codogno",98019,1,15,120,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1309",3,98,"Lombardia","Lodi","Codogno",98019,1,15,122,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1310",3,98,"Lombardia","Lodi","Codogno",98019,1,15,123,0,0,0,0,0,"2",0,0,0,0,0,"0",0,0,0,0,0,"2"
"1311",3,98,"Lombardia","Lodi","Codogno",98019,1,15,127,0,0,0,0,0,"0",0,1,1,0,0,"0",0,1,1,0,0,"0"
"1312",3,98,"Lombardia","Lodi","Codogno",98019,1,15,128,0,0,0,1,0,"1",0,0,0,0,0,"0",0,0,0,1,0,"1"
"1313",3,98,"Lombardia","Lodi","Codogno",98019,1,15,129,0,0,1,0,1,"0",0,0,0,0,0,"0",0,0,1,0,1,"0"
"1314",3,98,"Lombardia","Lodi","Codogno",98019,1,15,201,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1315",3,98,"Lombardia","Lodi","Codogno",98019,1,15,206,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1316",3,98,"Lombardia","Lodi","Codogno",98019,1,15,208,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1317",3,98,"Lombardia","Lodi","Codogno",98019,1,15,209,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1318",3,98,"Lombardia","Lodi","Codogno",98019,1,15,212,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1319",3,98,"Lombardia","Lodi","Codogno",98019,1,15,215,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1320",3,98,"Lombardia","Lodi","Codogno",98019,1,15,225,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1321",3,98,"Lombardia","Lodi","Codogno",98019,1,15,302,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1322",3,98,"Lombardia","Lodi","Codogno",98019,1,15,307,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1323",3,98,"Lombardia","Lodi","Codogno",98019,1,15,309,0,0,0,0,0,"1",0,0,0,0,0,"1",0,0,0,0,0,"2"
"1324",3,98,"Lombardia","Lodi","Codogno",98019,1,15,310,0,0,0,0,1,"1",0,0,1,0,0,"0",0,0,1,0,1,"1"
"1325",3,98,"Lombardia","Lodi","Codogno",98019,1,15,311,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1326",3,98,"Lombardia","Lodi","Codogno",98019,1,15,315,0,0,0,1,0,"1",0,0,0,0,0,"0",0,0,0,1,0,"1"
"1327",3,98,"Lombardia","Lodi","Codogno",98019,1,15,316,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1328",3,98,"Lombardia","Lodi","Codogno",98019,1,15,317,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1329",3,98,"Lombardia","Lodi","Codogno",98019,1,15,318,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1330",3,98,"Lombardia","Lodi","Codogno",98019,1,15,319,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1331",3,98,"Lombardia","Lodi","Codogno",98019,1,15,321,0,0,0,0,1,"1",0,0,0,0,0,"0",0,0,0,0,1,"1"
"1332",3,98,"Lombardia","Lodi","Codogno",98019,1,15,322,0,0,0,0,0,"2",0,0,0,0,0,"0",0,0,0,0,0,"2"
"1333",3,98,"Lombardia","Lodi","Codogno",98019,1,15,323,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1334",3,98,"Lombardia","Lodi","Codogno",98019,1,15,324,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1335",3,98,"Lombardia","Lodi","Codogno",98019,1,15,325,0,0,0,0,0,"0",0,0,0,1,0,"1",0,0,0,1,0,"1"
"1336",3,98,"Lombardia","Lodi","Codogno",98019,1,15,326,0,0,0,0,0,"1",0,0,0,0,0,"1",0,0,0,0,0,"2"
"1337",3,98,"Lombardia","Lodi","Codogno",98019,1,15,328,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1338",3,98,"Lombardia","Lodi","Codogno",98019,1,15,331,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1339",3,98,"Lombardia","Lodi","Codogno",98019,1,15,401,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1340",3,98,"Lombardia","Lodi","Codogno",98019,1,15,403,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1341",3,98,"Lombardia","Lodi","Codogno",98019,1,15,404,1,0,0,0,0,"1",0,0,0,0,0,"0",1,0,0,0,0,"1"
"1342",3,98,"Lombardia","Lodi","Codogno",98019,1,15,405,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1343",3,98,"Lombardia","Lodi","Codogno",98019,1,15,406,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1344",3,98,"Lombardia","Lodi","Codogno",98019,1,15,408,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1345",3,98,"Lombardia","Lodi","Codogno",98019,1,15,409,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1346",3,98,"Lombardia","Lodi","Codogno",98019,1,15,417,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1347",3,98,"Lombardia","Lodi","Codogno",98019,1,15,418,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1348",3,98,"Lombardia","Lodi","Codogno",98019,1,15,420,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1349",3,98,"Lombardia","Lodi","Codogno",98019,1,15,423,0,0,0,0,0,"1",0,0,1,0,0,"0",0,0,1,0,0,"1"
"1350",3,98,"Lombardia","Lodi","Codogno",98019,1,15,428,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1351",3,98,"Lombardia","Lodi","Codogno",98019,1,15,507,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"1352",3,98,"Lombardia","Lodi","Codogno",98019,1,15,509,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1353",3,98,"Lombardia","Lodi","Codogno",98019,1,15,511,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"1354",3,98,"Lombardia","Lodi","Codogno",98019,1,15,516,0,1,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,1,0,0,"n.d."
"1355",3,98,"Lombardia","Lodi","Codogno",98019,1,15,523,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1356",3,98,"Lombardia","Lodi","Codogno",98019,1,15,603,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1357",3,98,"Lombardia","Lodi","Codogno",98019,1,15,608,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1358",3,98,"Lombardia","Lodi","Codogno",98019,1,15,615,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1359",3,98,"Lombardia","Lodi","Codogno",98019,1,15,624,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1360",3,98,"Lombardia","Lodi","Codogno",98019,1,15,629,1,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,1,0,0,0,"n.d."
"1361",3,98,"Lombardia","Lodi","Codogno",98019,1,15,704,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1362",3,98,"Lombardia","Lodi","Codogno",98019,1,15,706,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1363",3,98,"Lombardia","Lodi","Codogno",98019,1,15,710,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1364",3,98,"Lombardia","Lodi","Codogno",98019,1,15,718,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1365",3,98,"Lombardia","Lodi","Codogno",98019,1,15,720,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1366",3,98,"Lombardia","Lodi","Codogno",98019,1,15,725,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1367",3,98,"Lombardia","Lodi","Codogno",98019,1,15,730,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1368",3,98,"Lombardia","Lodi","Codogno",98019,1,15,803,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1369",3,98,"Lombardia","Lodi","Codogno",98019,1,15,806,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"1370",3,98,"Lombardia","Lodi","Codogno",98019,1,15,820,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1371",3,98,"Lombardia","Lodi","Codogno",98019,1,15,825,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1372",3,98,"Lombardia","Lodi","Codogno",98019,1,15,901,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1373",3,98,"Lombardia","Lodi","Codogno",98019,1,15,905,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1374",3,98,"Lombardia","Lodi","Codogno",98019,1,15,914,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1375",3,98,"Lombardia","Lodi","Codogno",98019,1,15,917,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1376",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1001,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1377",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1013,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1378",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1018,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1379",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1020,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1380",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1021,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1381",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1104,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1382",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1107,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1383",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1117,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1384",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1121,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1385",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1123,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"1386",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1204,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1387",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1209,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1388",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1216,0,0,1,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,1,0,"n.d."
"1389",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1219,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"1390",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1222,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1391",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1224,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1392",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1226,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1393",3,98,"Lombardia","Lodi","Codogno",98019,1,15,1228,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1394",3,98,"Lombardia","Lodi","Codogno",98019,1,16,101,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1395",3,98,"Lombardia","Lodi","Codogno",98019,1,16,102,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1396",3,98,"Lombardia","Lodi","Codogno",98019,1,16,103,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1397",3,98,"Lombardia","Lodi","Codogno",98019,1,16,105,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1398",3,98,"Lombardia","Lodi","Codogno",98019,1,16,108,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1399",3,98,"Lombardia","Lodi","Codogno",98019,1,16,110,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1400",3,98,"Lombardia","Lodi","Codogno",98019,1,16,111,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1401",3,98,"Lombardia","Lodi","Codogno",98019,1,16,113,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1402",3,98,"Lombardia","Lodi","Codogno",98019,1,16,115,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1403",3,98,"Lombardia","Lodi","Codogno",98019,1,16,118,0,1,0,0,0,"0",1,0,0,0,0,"0",1,1,0,0,0,"0"
"1404",3,98,"Lombardia","Lodi","Codogno",98019,1,16,119,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1405",3,98,"Lombardia","Lodi","Codogno",98019,1,16,120,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1406",3,98,"Lombardia","Lodi","Codogno",98019,1,16,123,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1407",3,98,"Lombardia","Lodi","Codogno",98019,1,16,125,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1408",3,98,"Lombardia","Lodi","Codogno",98019,1,16,127,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1409",3,98,"Lombardia","Lodi","Codogno",98019,1,16,131,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1410",3,98,"Lombardia","Lodi","Codogno",98019,1,16,202,0,0,0,0,0,"0",1,0,0,1,0,"0",1,0,0,1,0,"0"
"1411",3,98,"Lombardia","Lodi","Codogno",98019,1,16,203,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1412",3,98,"Lombardia","Lodi","Codogno",98019,1,16,205,0,1,0,0,0,"0",0,1,0,0,0,"1",0,2,0,0,0,"1"
"1413",3,98,"Lombardia","Lodi","Codogno",98019,1,16,212,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1414",3,98,"Lombardia","Lodi","Codogno",98019,1,16,214,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1415",3,98,"Lombardia","Lodi","Codogno",98019,1,16,217,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1416",3,98,"Lombardia","Lodi","Codogno",98019,1,16,221,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1417",3,98,"Lombardia","Lodi","Codogno",98019,1,16,222,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1418",3,98,"Lombardia","Lodi","Codogno",98019,1,16,223,0,0,0,0,0,"0",0,0,1,0,1,"0",0,0,1,0,1,"0"
"1419",3,98,"Lombardia","Lodi","Codogno",98019,1,16,225,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1420",3,98,"Lombardia","Lodi","Codogno",98019,1,16,226,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1421",3,98,"Lombardia","Lodi","Codogno",98019,1,16,227,0,0,0,0,0,"1",0,0,1,0,0,"0",0,0,1,0,0,"1"
"1422",3,98,"Lombardia","Lodi","Codogno",98019,1,16,228,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1423",3,98,"Lombardia","Lodi","Codogno",98019,1,16,302,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1424",3,98,"Lombardia","Lodi","Codogno",98019,1,16,303,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1425",3,98,"Lombardia","Lodi","Codogno",98019,1,16,304,0,0,0,0,0,"0",0,1,1,0,0,"1",0,1,1,0,0,"1"
"1426",3,98,"Lombardia","Lodi","Codogno",98019,1,16,305,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1427",3,98,"Lombardia","Lodi","Codogno",98019,1,16,306,0,0,0,0,1,"1",0,0,0,0,0,"1",0,0,0,0,1,"2"
"1428",3,98,"Lombardia","Lodi","Codogno",98019,1,16,308,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1429",3,98,"Lombardia","Lodi","Codogno",98019,1,16,310,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1430",3,98,"Lombardia","Lodi","Codogno",98019,1,16,311,0,0,0,0,0,"2",0,0,0,0,0,"0",0,0,0,0,0,"2"
"1431",3,98,"Lombardia","Lodi","Codogno",98019,1,16,312,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1432",3,98,"Lombardia","Lodi","Codogno",98019,1,16,313,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1433",3,98,"Lombardia","Lodi","Codogno",98019,1,16,315,0,0,0,0,0,"0",0,0,0,0,0,"2",0,0,0,0,0,"2"
"1434",3,98,"Lombardia","Lodi","Codogno",98019,1,16,319,0,0,0,0,0,"0",1,0,0,0,0,"1",1,0,0,0,0,"1"
"1435",3,98,"Lombardia","Lodi","Codogno",98019,1,16,324,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1436",3,98,"Lombardia","Lodi","Codogno",98019,1,16,325,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1437",3,98,"Lombardia","Lodi","Codogno",98019,1,16,327,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1438",3,98,"Lombardia","Lodi","Codogno",98019,1,16,329,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1439",3,98,"Lombardia","Lodi","Codogno",98019,1,16,331,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1440",3,98,"Lombardia","Lodi","Codogno",98019,1,16,403,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1441",3,98,"Lombardia","Lodi","Codogno",98019,1,16,404,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1442",3,98,"Lombardia","Lodi","Codogno",98019,1,16,405,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1443",3,98,"Lombardia","Lodi","Codogno",98019,1,16,406,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1444",3,98,"Lombardia","Lodi","Codogno",98019,1,16,408,0,0,0,0,0,"0",1,0,0,0,0,"1",1,0,0,0,0,"1"
"1445",3,98,"Lombardia","Lodi","Codogno",98019,1,16,409,0,0,0,0,0,"1",0,0,0,0,1,"0",0,0,0,0,1,"1"
"1446",3,98,"Lombardia","Lodi","Codogno",98019,1,16,411,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1447",3,98,"Lombardia","Lodi","Codogno",98019,1,16,414,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1448",3,98,"Lombardia","Lodi","Codogno",98019,1,16,416,0,1,0,0,0,"1",0,0,0,0,0,"0",0,1,0,0,0,"1"
"1449",3,98,"Lombardia","Lodi","Codogno",98019,1,16,420,1,0,0,0,0,"1",0,0,0,0,0,"1",1,0,0,0,0,"2"
"1450",3,98,"Lombardia","Lodi","Codogno",98019,1,16,421,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1451",3,98,"Lombardia","Lodi","Codogno",98019,1,16,422,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1452",3,98,"Lombardia","Lodi","Codogno",98019,1,16,430,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1453",3,98,"Lombardia","Lodi","Codogno",98019,1,16,501,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1454",3,98,"Lombardia","Lodi","Codogno",98019,1,16,503,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1455",3,98,"Lombardia","Lodi","Codogno",98019,1,16,513,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"1456",3,98,"Lombardia","Lodi","Codogno",98019,1,16,514,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1457",3,98,"Lombardia","Lodi","Codogno",98019,1,16,516,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"1458",3,98,"Lombardia","Lodi","Codogno",98019,1,16,517,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1459",3,98,"Lombardia","Lodi","Codogno",98019,1,16,518,1,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",1,0,1,0,0,"n.d."
"1460",3,98,"Lombardia","Lodi","Codogno",98019,1,16,519,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1461",3,98,"Lombardia","Lodi","Codogno",98019,1,16,520,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1462",3,98,"Lombardia","Lodi","Codogno",98019,1,16,522,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1463",3,98,"Lombardia","Lodi","Codogno",98019,1,16,524,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"1464",3,98,"Lombardia","Lodi","Codogno",98019,1,16,525,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"1465",3,98,"Lombardia","Lodi","Codogno",98019,1,16,526,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1466",3,98,"Lombardia","Lodi","Codogno",98019,1,16,601,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1467",3,98,"Lombardia","Lodi","Codogno",98019,1,16,602,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"1468",3,98,"Lombardia","Lodi","Codogno",98019,1,16,621,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1469",3,98,"Lombardia","Lodi","Codogno",98019,1,16,626,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1470",3,98,"Lombardia","Lodi","Codogno",98019,1,16,627,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1471",3,98,"Lombardia","Lodi","Codogno",98019,1,16,628,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1472",3,98,"Lombardia","Lodi","Codogno",98019,1,16,629,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1473",3,98,"Lombardia","Lodi","Codogno",98019,1,16,703,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1474",3,98,"Lombardia","Lodi","Codogno",98019,1,16,706,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1475",3,98,"Lombardia","Lodi","Codogno",98019,1,16,707,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"1476",3,98,"Lombardia","Lodi","Codogno",98019,1,16,708,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1477",3,98,"Lombardia","Lodi","Codogno",98019,1,16,709,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"1478",3,98,"Lombardia","Lodi","Codogno",98019,1,16,715,0,0,1,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,1,0,1,"n.d."
"1479",3,98,"Lombardia","Lodi","Codogno",98019,1,16,717,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1480",3,98,"Lombardia","Lodi","Codogno",98019,1,16,718,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1481",3,98,"Lombardia","Lodi","Codogno",98019,1,16,721,0,0,0,0,0,"n.d.",1,0,0,0,1,"n.d.",1,0,0,0,1,"n.d."
"1482",3,98,"Lombardia","Lodi","Codogno",98019,1,16,724,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
