"","hypermean","hypersd","beta","theta_min","rr_healthy_25","rr_healthy_35","rr_healthy_30","metaanalysis_ifr_25","metaanalysis_ifr_30","metaanalysis_ifr_35","replications_25","replications_35","ifr_min_25","ifr_min_30","ifr_min_35","min_healthy_ifr_25","min_healthy_ifr_30","min_healthy_ifr_35","metaanalysis_healthy_ifr_25","metaanalysis_healthy_ifr_35"
"663",-8.72223995765071,0.643645657822782,1.11697005419066,-9.92419106500069,1.79793190488306,2.07928899947092,1.93861045217699,0.000162895304659575,0.000284709931265395,0.000497573337271811,7.86447873042797e-05,0.000230965427108529,4.89730682126404e-05,8.5602878807932e-05,0.00014962615898807,2.72385556314079e-05,4.41568231058504e-05,7.19602513292488e-05,9.06014873072572e-05,0.000239299749769474
"664",-8.71396210504209,0.641010174517065,1.12290521842503,-9.97134940578494,1.93828709996355,2.28923184601641,2.11375947298998,0.000164249102041966,0.00028792876100436,0.000504692257125545,0.000193306537131001,0.000288717472803928,4.67172947694923e-05,8.19026916457121e-05,0.000143584365584854,2.41023606721474e-05,3.87474037099681e-05,6.27216355716488e-05,8.47393051550798e-05,0.000220463583888972
"665",-8.80645231633325,0.543556788779628,1.12800755891924,-9.93669618265459,3.23602945494635,1.98129179527737,2.60866062511186,0.00014974120277841,0.000263169633044053,0.000462479954142829,0.000284859538129243,0.000590188477440743,4.83644969103056e-05,8.50069607399165e-05,0.000149406759548001,1.49456293842997e-05,3.25864391564048e-05,7.54087610437437e-05,4.62731272577037e-05,0.000233423443858801
"666",-8.79441350531303,0.485667044214003,1.09955272339511,-9.97271058639974,1.97464554114964,2.52089348494139,2.24776951304552,0.000151554528856478,0.000262594439124954,0.000454953274035332,0.000234065146012626,0.000462966785490988,4.66537503177689e-05,8.08419074868706e-05,0.000140079848338492,2.36263923552614e-05,3.59653901423983e-05,5.55675395153591e-05,7.67502448911632e-05,0.000180473025438403
"667",-8.71116830649993,0.806440398850036,1.10702576390705,-10.0199573571835,2.07095925110998,2.47146762461431,2.27121343786214,0.000164708546861816,0.000286451329188109,0.000498134318709839,2.05719843518525e-05,0.000226228107134193,4.45008681923513e-05,7.74001469824345e-05,0.000134618430691664,2.14880462609296e-05,3.40787641056272e-05,5.44690245386776e-05,7.95324904502766e-05,0.000201554053853963
"668",-8.74750666510163,0.680804411483393,1.13655562905297,-10.2102631773897,1.86204806980178,2.09752137330393,1.97978472155285,0.000158831683720769,0.000280339488762069,0.000494755966243333,0.000255180054114273,0.000130890664183443,3.67894305448951e-05,6.4939771836687e-05,0.000114627572776439,1.9757508488388e-05,3.28014309483868e-05,5.46490606652949e-05,8.52994540241259e-05,0.000235876483806224
"669",-8.78921948793397,0.619269771141544,1.09825499329747,-10.0229604730832,1.85133482649542,2.01943021154658,1.935382519021,0.000152343633328998,0.000263790371798925,0.000456728549325874,0.000206856978022566,0.00104612046508785,4.43674333173339e-05,7.68304271200172e-05,0.000133042952388649,2.39651048974872e-05,3.96977994607916e-05,6.5881431122474e-05,8.22885364379957e-05,0.00022616703796666
"670",-9.04750339469511,0.666005271494852,1.12304776092028,-10.019712272989,1.68876510608,2.54410493587598,2.11643502097799,0.000117670634153043,0.000206298618568465,0.000361655898408602,0.000176964256093311,0.000755264865108514,4.45117755028743e-05,7.80417641040732e-05,0.000136825885755696,2.63575883600508e-05,3.68741602414094e-05,5.37815417226824e-05,6.96785087099428e-05,0.000142154473783165
"671",-8.70376422978478,0.660317930647072,1.11142676287308,-10.032219803821,2.05790102584711,1.62752876625437,1.84271489605074,0.000165932384323736,0.000289215027937561,0.000504046697364842,0.000192321568544177,0.000230228223483328,4.395853462253e-05,7.66253151648229e-05,0.00013356442472853,2.13608594730327e-05,4.15828380879996e-05,8.20657843338268e-05,8.06318585003046e-05,0.000309700638056842
"672",-9.03733064649572,0.738894200914205,1.12215146191126,-9.9956094215907,1.82759402591303,2.10403729524126,1.96581566057715,0.000118873634122548,0.000208314156195036,0.00036502515958703,0.000206910465671024,0.000200838280428857,4.55976207084722e-05,7.990967661074e-05,0.000140037823034782,2.49495347773927e-05,4.06496286570834e-05,6.65567209058071e-05,6.50437856750821e-05,0.000173487970205002
"673",-8.91303315428315,0.848446260443204,1.1332543072989,-10.020185593198,1.76815933589215,1.95505462004851,1.86160697797033,0.000134604761242793,0.000237191382844157,0.000417929891064753,0.000178007478424628,0.000418352908617321,4.44907131023585e-05,7.84039031692246e-05,0.000138163960374602,2.516216282053e-05,4.21162490778299e-05,7.06701280658715e-05,7.61270539992802e-05,0.000213768907926666
"674",-8.72786294483267,0.600298321005918,1.136182569916,-10.0634275785649,1.74706618718326,2.02924403559572,1.88815511138949,0.000161982064792541,0.000285845944838619,0.000504377844147347,0.00014029344723213,0.00092859917226051,4.2607929334294e-05,7.51960772564858e-05,0.000132705559398713,2.43882742662368e-05,3.98251588563341e-05,6.53965501787245e-05,9.27166159936386e-05,0.000248554552976314
"675",-8.84289015494113,0.50689859711774,1.10885179623862,-10.0583563628097,1.69893631558357,2.46930887041061,2.08412259299709,0.000144383941042574,0.000251337066451676,0.000437481588704085,9.91019088366652e-05,0.00044302484395879,4.28245428663139e-05,7.45526463213013e-05,0.00012978460586641,2.52066793048708e-05,3.5771718310529e-05,5.25590813776282e-05,8.49849048008485e-05,0.00017716762530049
"676",-8.71985858125088,0.836237080073697,1.12364345850772,-10.1073226694658,1.65470454471698,1.68993863289824,1.67232158880761,0.000163283618530801,0.00028634212090259,0.000502096941791413,9.95225026588575e-05,0.00107041897846894,4.07781789829136e-05,7.15172084229852e-05,0.000125424742129897,2.46437825490401e-05,4.27652246443689e-05,7.4218518760527e-05,9.86784130448672e-05,0.000297109570736495
"677",-8.99162256077848,0.617095887316082,1.12056232438136,-10.069636235295,2.15616144928067,2.21995018956669,2.18805581942368,0.000124432519501118,0.00021788148194624,0.00038148394457256,0.000191478714431407,0.000908019978813304,4.23442220099627e-05,7.41493522413719e-05,0.000129840503119438,1.96387065653592e-05,3.38882361149737e-05,5.84880254204175e-05,5.77102051159624e-05,0.000171843470346972
"678",-8.90482763410806,0.665483329156381,1.11965544694166,-10.0402716230852,2.10314780128571,1.92693664943399,2.01504222535985,0.000135713656741137,0.000237525050585729,0.000415682854916943,0.000157594002680514,0.000745672689021617,4.36060249573567e-05,7.63242209238062e-05,0.000133588046507521,2.07336949551045e-05,3.78772315355208e-05,6.93266416136514e-05,6.45288251535014e-05,0.000215722117817959
"679",-8.4858267503874,0.649063333501876,1.09431187769854,-10.1234489036358,1.52804616748906,2.0939552381757,1.81100070283238,0.000206330129443498,0.000356553083204033,0.000616081594782681,0.000224419078851487,0.000282611940912361,4.01258806006424e-05,6.93487583169713e-05,0.00011985152359565,2.62595996471616e-05,3.82930598582931e-05,5.7236908129931e-05,0.000135028727425525,0.000294219085274919
"680",-8.76017377106938,0.673977264205527,1.13441887573203,-10.0525875122576,2.57005846928167,1.87159286715231,2.22082566821699,0.000156832748579685,0.000276516272307082,0.000487489160152122,0.000132174327271293,0.00220225117813601,4.307229454725e-05,7.59485799811861e-05,0.000133915365157869,1.67592663988258e-05,3.41983529225696e-05,7.15515470849305e-05,6.1023027473581e-05,0.000260467524058185
"681",-8.68332988217956,0.656140671670791,1.11674177006108,-10.0446986907775,2.37739017921501,2.54533880510889,2.46136449216195,0.000169357404952264,0.000295969245255604,0.000517187317296063,0.000166928299707642,0.000522552921128372,4.34134131811646e-05,7.58764889453874e-05,0.000132611130854342,1.82609542012575e-05,3.08270023342788e-05,5.2099598917115e-05,7.12366890521033e-05,0.000203189970725307
"682",-8.89103071343273,0.809616859575431,1.1138266553097,-10.0034088303659,1.67170752955242,2.32308324397715,1.99739538676479,0.00013759880436582,0.000240123414903735,0.000419006907357338,0.000133017159304969,0.000202929877636706,4.52433855237012e-05,7.89595813101215e-05,0.000137798238458052,2.70641752363312e-05,3.95312724928306e-05,5.9316961118509e-05,8.23103335561691e-05,0.000180366721013403
"683",-8.76315542937776,0.603432236005145,1.12073183038887,-10.0089732783324,1.68525330769445,2.24781674036942,1.96653502403194,0.000156365896374687,0.000273813493179949,0.000479434559969013,0.000123915616197936,0.000160699055507605,4.49923414946252e-05,7.87930187742092e-05,0.000137983086687906,2.66976728597423e-05,4.00669287916682e-05,6.13853808496992e-05,9.27848031276714e-05,0.000213288988981468
"684",-8.8388060719854,0.572040382269975,1.11359393591057,-9.97351268771055,1.92876132988576,2.16874749700474,2.04875441344525,0.000144974737156121,0.000252964321643622,0.00044135827747263,0.000176030049135411,0.000155716535216261,4.66163460309361e-05,8.13461485824686e-05,0.000141946446570863,2.41690588195778e-05,3.97051730791268e-05,6.54508866370594e-05,7.51646846656282e-05,0.000203508374341499
"685",-8.6547339507158,0.602139664376589,1.129151531444,-9.96041993977042,2.28409724199731,2.05982075433966,2.17195899816849,0.000174269390404404,0.000306447324320067,0.000538824098282741,0.000134535363504577,0.000322180975415464,4.72306660659773e-05,8.30616679110102e-05,0.000146071476574912,2.06780452239752e-05,3.82427421424862e-05,7.0914654232494e-05,7.62968350034063e-05,0.000261587857655836
"686",-8.64430229543788,0.556133088097459,1.11842016127109,-10.0152550705628,1.76293609722867,2.66488392072416,2.21391000897641,0.000176096501810995,0.000308003236945682,0.000538662715850859,0.000194179101618142,0.00110799589449828,4.47106074140043e-05,7.82092053247142e-05,0.000136802576180241,2.53614453094977e-05,3.53262802045299e-05,5.13352852318858e-05,9.9888193388188e-05,0.000202133650798749
"687",-8.92287763154795,0.704600695198192,1.10744851516897,-10.0032725331352,1.64304757874427,2.16171092201424,1.90237925037926,0.000133286324657874,0.000231858042607356,0.000403298935057117,0.000120166090357314,0.00061357180750606,4.52495522130617e-05,7.87189221454992e-05,0.000136940919693242,2.75400133255085e-05,4.1379195094672e-05,6.33483960776972e-05,8.11214029235483e-05,0.000186564693248314
"688",-8.73022468348516,0.592547589843381,1.11834613786977,-9.9324555350587,2.58578998381717,2.00511913197936,2.29545455789826,0.000161600018634872,0.000282640638703249,0.000494297514821978,0.00027316518946448,0.000729276610640915,4.85700192021126e-05,8.49568203395289e-05,0.000148599170558601,1.87834354321433e-05,3.70108918284647e-05,7.41098961097193e-05,6.24954151908025e-05,0.000246517778888295
"689",-8.77347251349778,0.553799524723006,1.1258647607218,-9.98686458962806,1.53820078572113,1.66381088949753,1.60100583760933,0.000154761198072888,0.000271700046577908,0.000476956711261123,0.000153805101092736,0.00023807054134222,4.59980943834331e-05,8.07612752682806e-05,0.000141793096182758,2.99038297278392e-05,5.04440854437331e-05,8.52218825335247e-05,0.000100611831374364,0.000286665217947433
"690",-8.86302994836284,0.613225674645695,1.13339994582931,-9.846215640918,2.41629950695707,2.06484198926122,2.24057074810914,0.00014150557194577,0.000249368365568355,0.000439413571227342,0.000222189043921735,0.000683092757459177,5.29443822614625e-05,9.33076014748921e-05,0.0001644374758405,2.19113491969947e-05,4.16445682662045e-05,7.96368325981853e-05,5.8562927128174e-05,0.000212807359358553
"691",-8.95208005333942,0.493359296268854,1.12168825009616,-10.1105746139925,1.96832009126519,2.20189717177927,2.08510863152223,0.000129450820615564,0.000226795290956589,0.000397311800442446,0.000339862870483387,0.000415190051740944,4.06457913721879e-05,7.12153831885934e-05,0.000124773415057174,2.0649990594803e-05,3.41542795957843e-05,5.66663224133893e-05,6.57671591069096e-05,0.000180440669770875
"692",-8.85463232835794,0.76162893907313,1.11158669513536,-10.0620764941111,1.39540977602323,1.60208133280419,1.49874555441371,0.000142698715167227,0.000248743638686847,0.000433560466213136,0.000217425041466507,0.00024962859457373,4.26655326938429e-05,7.4377466860486e-05,0.000129656817407045,3.05756297733812e-05,4.96264803865134e-05,8.09302341598981e-05,0.000102262946425604,0.000270623255720892
"693",-9.03432520192115,0.876623393849488,1.12557328449423,-10.0645249988975,1.60018392707786,1.71437349597263,1.65727871152525,0.000119231396992646,0.000209298754287353,0.000367377964850771,0.000135594782805281,0.000264258483436315,4.25611981629826e-05,7.47162408089059e-05,0.000131161275105293,2.65976913295865e-05,4.50836906847987e-05,7.65068262040999e-05,7.45110577447038e-05,0.000214292839753885
"694",-8.83743174287566,0.671733957250499,1.12524479176167,-9.93020269452458,1.74464103229625,1.77302031258729,1.75883067244177,0.000145174088188237,0.000254791709731933,0.000447142065838304,0.000385878493122187,0.000336619638929344,4.86795577236541e-05,8.54426006501292e-05,0.000149965111770041,2.79023345333013e-05,4.8579207759386e-05,8.45817223330081e-05,8.32114374824502e-05,0.000252192297326707
"695",-8.98488382837695,0.641086268675069,1.13564260605011,-9.93216735721417,0.966972392855953,2.38176754487933,1.67436996886764,0.000125273763182434,0.000221014209090047,0.000389895737590563,0.000286180382560127,0.000228028768112606,4.85840173424138e-05,8.57193665426091e-05,0.000151234945854551,5.02434378699488e-05,5.11949976029374e-05,6.34969378853526e-05,0.000129552574724949,0.000163700163951272
"696",-8.7596043347984,0.617488379236615,1.12758165377047,-9.98950801950812,1.90319840124101,2.37700149316439,2.1400999472027,0.000156922066249028,0.000275729767346071,0.000484444713715464,0.000431399862899221,0.000393272017948542,4.58766677866385e-05,8.06172579302382e-05,0.000141661799102925,2.41050369508107e-05,3.76698565109597e-05,5.95968490176828e-05,8.24517644333374e-05,0.000203804968195685
"697",-8.77012856262391,0.589096729178265,1.12156126278987,-10.0974738017662,1.9250843820367,1.89604767114562,1.91056602659116,0.000155279497658342,0.000272024072891434,0.000476499486327411,0.000189272659606167,0.000548842975041923,4.11817655061837e-05,7.21498520867421e-05,0.000126402544045745,2.13921872155102e-05,3.77636004631948e-05,6.66663322707339e-05,8.06611383414058e-05,0.000251311975737141
"698",-8.74664195040437,0.578237125440696,1.10680785634195,-9.93152492238829,1.6994051409301,2.13200997897319,1.91570755995165,0.000158969065368016,0.000276440624110122,0.000480677069412133,0.000391267067700298,0.000208246345442665,4.86152379172722e-05,8.45467819230467e-05,0.000147031441206442,2.8607208926451e-05,4.41334490140973e-05,6.89637678324818e-05,9.35439475492061e-05,0.000225457232448618
"699",-8.61753368054572,0.596257979505436,1.11779896054197,-10.0863085612217,1.82170032387221,2.05908973893802,1.94039503140512,0.000180873155618305,0.000316258541738733,0.000552925216398201,0.00045114101478665,0.000783220829063933,4.16441270616961e-05,7.28227678568187e-05,0.000127341646891247,2.28600316506379e-05,3.75298672065166e-05,6.18436605666947e-05,9.92880954392323e-05,0.000268528955267085
"700",-8.96763730566982,0.675075231106947,1.14061066593933,-9.97438411192948,1.85183852684045,1.84256974125842,1.84720413404943,0.000127452760671949,0.00022541725300058,0.000398650537884911,0.000362693643223136,0.000319237274407192,4.65757430038351e-05,8.23805524463019e-05,0.000145706073206151,2.51510821968378e-05,4.45974275001797e-05,7.90776435450622e-05,6.88249859934632e-05,0.000216355738921798
"701",-8.75970638829108,0.692759826704116,1.11292479313711,-9.93974253726779,1.80011872224725,2.30534191968659,2.05273032096692,0.000156906055133862,0.000273689113421856,0.000477350727324816,0.00148251742991475,0.000721469945090412,4.82173927855853e-05,8.41117525342656e-05,0.000146722944937001,2.67856737390028e-05,4.09755493330685e-05,6.36447650927842e-05,8.71642815524868e-05,0.000207062875683843
"702",-8.79822219217776,0.711848033860863,1.11084002409785,-9.84841659774855,2.53212684646681,2.23419974701003,2.38316329673842,0.00015097848993378,0.000263076605812605,0.000458366882950885,0.000551042290725872,0.0026413353989914,5.28279882537198e-05,9.20582850627179e-05,0.000160416499514522,2.08630891961171e-05,3.86286097930042e-05,7.18004286452917e-05,5.96251685196764e-05,0.000205159311992719
"703",-8.69801652193212,0.568740881752741,1.10560904198909,-9.94136973517341,1.98620932916374,1.82377555750429,1.90499244333402,0.000166888701708939,0.000290036993304653,0.000504011426548831,0.000158150544512676,0.000348407076411035,4.81390011186548e-05,8.36684254752732e-05,0.000145416848802401,2.42366201849041e-05,4.39206075425901e-05,7.97339607958089e-05,8.402372260491e-05,0.000276356059535383
"704",-8.5871285822253,0.686904651054836,1.10904209018472,-9.91912800444701,1.39437355828811,2.72056932130344,2.05747143979577,0.000186456040274012,0.000324595039506859,0.000565018733654174,0.000234258596859956,0.000476613994287721,4.92216383496462e-05,8.56970067506931e-05,0.000149198171808302,3.53001805413438e-05,4.16516142548251e-05,5.48407903595783e-05,0.000133720292647349,0.00020768400541379
"705",-8.88795124954448,0.745150506455957,1.11748413108881,-9.77436256963585,1.59273950807647,2.12278551027036,1.85776250917342,0.000138023129441862,0.000241304601059007,0.000421838066804885,0.000154732993492108,0.000277158233968964,5.68883797712896e-05,9.94634843591734e-05,0.000173896137167099,3.57173156582227e-05,5.35393969186234e-05,8.19188449919988e-05,8.66576918208993e-05,0.000198719119178065
"706",-8.46042136721623,0.666767165653863,1.10471029097224,-9.73348598838963,1.58414810442481,1.78693053570745,1.68553932006613,0.000211638055515238,0.000367629868085533,0.000638524951377045,0.000123218422732521,0.000285662430664175,5.92618230937985e-05,0.000102953430645211,0.000178851525117846,3.7409269327956e-05,6.10804087567482e-05,0.000100088683663933,0.000133597392140353,0.000357330594904323
"707",-8.8939127646356,0.654683110005416,1.10972427634061,-9.94812987789775,1.52385102265096,2.13520878022615,1.82952990143855,0.000137202862812263,0.000238942027780303,0.000416091792632251,0.000127156117606833,0.000315870869663069,4.7814687598575e-05,8.32759289178649e-05,0.000145032798456011,3.13775342128882e-05,4.5517664867016e-05,6.79244108581502e-05,9.0036926689578e-05,0.000194871713007934
"708",-9.01078878484301,0.606657935687165,1.12800297602052,-9.96564463939933,2.23885490177479,1.9626995425125,2.10077722214364,0.000122070615768112,0.000214542680536173,0.000377038626371507,0.000135601759281169,0.000620968996302478,4.69845551044772e-05,8.25814287519357e-05,0.000145143620791831,2.09859759411972e-05,3.93099410453761e-05,7.39510137175806e-05,5.45236833665924e-05,0.000192102060557293
"709",-8.8146388385238,0.563265184792332,1.11100997753781,-9.88451314446393,1.91795450818037,2.36070092495628,2.13932771656832,0.000148520528520173,0.000258816122696958,0.000450983436118633,6.29583663793573e-05,0.000477368101748146,5.09551817435447e-05,8.88023928312774e-05,0.000154756454918448,2.65674610770031e-05,4.15094855002975e-05,6.55552989717722e-05,7.74369401811725e-05,0.00019103793765277
"710",-8.88592888924123,0.687277518748886,1.10977324968019,-9.88477221485047,1.44408672278311,1.82985902133152,1.63697287205731,0.000138302505739599,0.000240862781933837,0.000419446247982324,8.5668779468463e-05,0.000153387013662447,5.0941983147155e-05,8.87245156488357e-05,0.00015452517926906,3.52762630827167e-05,5.42003579676482e-05,8.44464942204222e-05,9.57716067585307e-05,0.000229223258782585
"711",-8.93935909356519,0.739884817571961,1.12150420266023,-10.0464283611785,1.83503503761006,2.49898413043383,2.16700958402195,0.000131107860621083,0.000229676974344746,0.000402322201517475,9.03834308382183e-05,0.00028404399118162,4.33383904407109e-05,7.59259383145283e-05,0.000133013865774742,2.36172005179556e-05,3.50371954394454e-05,5.322717505679e-05,7.14470611917239e-05,0.000160994300290987
"712",-8.97112796848367,0.718010935384011,1.1221045695646,-10.1980606031654,1.88459951262688,1.81875211717859,1.85167581490273,0.00012700869805257,0.00022256346258298,0.000389980642135123,0.000113988198355547,0.000332462846843492,3.72410896809424e-05,6.52637644699418e-05,0.000114370153356118,1.9760744620502e-05,3.52457832762534e-05,6.28838599146429e-05,6.73929379699014e-05,0.000214422096585706
"713",-8.69789386100368,0.557237339978071,1.10621155501679,-10.0546174250369,1.39343120653115,2.5588791946485,1.97615520058982,0.000166909170270606,0.000290159935426168,0.000504376870650509,9.26870058369261e-05,0.000621382253138122,4.29849539812785e-05,7.47331803164577e-05,0.000129927259590645,3.08482785370414e-05,3.78174650928996e-05,5.07750658422514e-05,0.000119782856511528,0.000197108512080342
"714",-8.77170373718964,0.565329402150539,1.11012096259444,-10.0538805657899,1.26843400860053,1.70258591251796,1.48550996055924,0.000155035135770295,0.000270047324152474,0.000470340702967182,0.000199290858306327,0.000301745542248285,4.30166381515503e-05,7.49345852345493e-05,0.000130532261919945,3.39131857549379e-05,5.04436774064705e-05,7.66670632948563e-05,0.000122225622081314,0.000276250789759909
"715",-8.58274578661124,0.671520970431045,1.10985215255589,-10.0183759206281,2.13577505673045,2.35677366550472,2.24627436111759,0.000187274879039476,0.000326152362582747,0.000567958756223982,0.000180018006284632,0.000869967000544799,4.45712960292426e-05,7.76322612335016e-05,0.0001352130344635,2.08689093398602e-05,3.45604537795095e-05,5.73720915345272e-05,8.76847392937368e-05,0.000240989945083398
"716",-8.86218517886826,0.663813617747676,1.12092720960958,-9.96928095460783,2.1071542693379,2.16588839352902,2.13652133143346,0.000141625145105219,0.000248027821989656,0.000434335882883921,0.000167422743986011,0.000494499209130276,4.68140226931027e-05,8.1991141722796e-05,0.000143597350416385,2.22167040042173e-05,3.83759995823611e-05,6.62995151760393e-05,6.72115692553066e-05,0.000200534747857543
"717",-8.73468215857958,0.575238723967708,1.11532708318391,-9.97527501547296,2.22143297731884,1.88627561956109,2.05385429843997,0.000160881409245512,0.000280959615489044,0.000490617471990084,0.000131129172295219,0.000185088331010661,4.65342689177171e-05,8.12733209790191e-05,0.000141942305152489,2.09478608595618e-05,3.95711229568482e-05,7.52500343430812e-05,7.24223556992875e-05,0.000260098506762359
"718",-8.77607662266531,0.806778602013542,1.12732105306351,-9.96488551054107,1.64181407706937,2.2277460187635,1.93478004791643,0.000154358769438582,0.000271190963230217,0.000476409827059049,0.000204895028018558,0.000641416127551511,4.70202342999032e-05,8.26159659793152e-05,0.000145154825541818,2.86391954829832e-05,4.27004434267784e-05,6.51577084278153e-05,9.40172042586648e-05,0.000213852846350716
"719",-8.72852079419856,0.545069262594241,1.11755495445114,-10.275981891099,1.8962161499461,2.46166440587167,2.17894027790888,0.00016187555728015,0.00028301055404192,0.000494748645702882,0.000198957162296371,0.000578405142063928,3.44494908093862e-05,6.02345379402884e-05,0.000105317363218196,1.81674915121704e-05,2.76439600254189e-05,4.27829898206224e-05,8.53676714465026e-05,0.000200981354128851
"720",-8.7154267843107,0.867966644973453,1.1108799734049,-10.0100699731367,1.76028578586199,1.64000889487593,1.70014734036896,0.000164008745309003,0.000285784472777285,0.00049793307974294,7.55365752621475e-05,0.00021074066504559,4.49430278910214e-05,7.83199412834645e-05,0.000136480816747624,2.55316655124914e-05,4.60665610702115e-05,8.3219558853642e-05,9.31716580490876e-05,0.000303616084826545
"721",-8.59653849355887,0.658894063757902,1.1091492030366,-10.1135656981602,1.77088382168085,1.85128811530817,1.81108596849451,0.000184710057203952,0.000321573148728432,0.000559789780294673,0.000226597483051029,0.000429368648060522,4.05244029478821e-05,7.05589760518865e-05,0.000122850872908101,2.28837162843455e-05,3.89594846845066e-05,6.63596724314582e-05,0.000104303882017869,0.00030237853074614
"722",-8.7438268762869,0.820168028961712,1.13284041933058,-10.0745307043291,2.20352632945735,2.25505113257528,2.22928873101632,0.000159417134106153,0.000280850640978317,0.000494738450518297,0.000224106800543236,0.000445580447692719,4.21374846072816e-05,7.42416875225099e-05,0.000130802619004302,1.91227506764843e-05,3.33028586605126e-05,5.80042807521288e-05,7.23463713480617e-05,0.000219391233915527
"723",-8.85721237583567,0.611622768560147,1.12568124538079,-10.1295212925335,1.67618972097276,2.40534167399185,2.0407656974823,0.000142331072580641,0.000249857040564569,0.000438579349431533,0.000100773915441978,0.000258287109403348,3.98829686410225e-05,7.00185262077332e-05,0.000122921701752154,2.37938272392441e-05,3.43099290105254e-05,5.11036344986929e-05,8.49134622410409e-05,0.00018233557177084
"724",-8.87928035994385,0.580271163312598,1.11629908496894,-9.98719075496225,1.60126840906531,2.02156375745615,1.81141608326073,0.000139224949030151,0.000243261366968088,0.000425006382418156,0.000284400164903734,0.000307751208280963,4.59830945358381e-05,8.0349750941405e-05,0.000140397611663408,2.87166687830176e-05,4.43574238320593e-05,6.94500043075955e-05,8.69466656820005e-05,0.000210236447329748
"725",-8.85395837870922,0.540579359026866,1.11720218306166,-9.98224114418319,1.77979134903968,1.80106148623719,1.79042641763844,0.000142794905593461,0.000249610980682649,0.00043629471742741,8.03383382842463e-05,0.000777819058107492,4.62112466047858e-05,8.07848717497214e-05,0.000141221610929863,2.59644180368221e-05,4.51204645741746e-05,7.84102108723147e-05,8.02312617546483e-05,0.000242243099839375
"726",-8.83611670208482,0.730643834113789,1.12209188161985,-9.97125882003487,1.45377915457898,1.92633985179817,1.69005950318857,0.000145365095848255,0.000254725129209765,0.000446321398292715,0.00055389845992353,0.00026813289151703,4.67215266846314e-05,8.18768098359285e-05,0.000143480642210548,3.21379808875869e-05,4.84461107324651e-05,7.44835559917496e-05,9.99911818727058e-05,0.000231694006577339
"727",-8.93481223018469,0.549229341997667,1.12075345023658,-9.98619124274973,1.83911134629708,1.96646944997098,1.90279039813403,0.000131705268775435,0.000230636848583873,0.000403851745771406,0.000161908977988976,0.000150028104567988,4.6029076060589e-05,8.06094128691549e-05,0.000141165306497924,2.50278897758232e-05,4.23637900150245e-05,7.17861680993858e-05,7.16135371795812e-05,0.000205368939638175
"728",-8.9369966994014,0.728483561161079,1.12438194281497,-9.9554476367026,1.78564057203839,1.97664430868136,1.88114244035987,0.000131417914452458,0.000230551497021236,0.000404435102360888,9.51215473380273e-05,0.000281541991591183,4.74660849064453e-05,8.32768510798097e-05,0.000146101086047173,2.65821048478197e-05,4.42692957710732e-05,7.39136957547203e-05,7.35970701552988e-05,0.000204606919203734
"729",-8.82015845297368,0.773296361201641,1.11158354459651,-10.0336782133035,1.61343368536147,1.69013428727897,1.65178398632022,0.000147703131481836,0.000257465666818899,0.000448759356402925,0.000178345468054464,0.000789572953278855,4.38944746170682e-05,7.65196518200538e-05,0.000133390709836397,2.72056267420958e-05,4.63254592935734e-05,7.89231428770961e-05,9.15458334742432e-05,0.000265516982751355
"730",-8.68513898808806,0.676912212617131,1.11871066649019,-10.0756622168915,1.98748550560183,2.73316427435164,2.36032488997673,0.000169051348193214,0.000295725344700054,0.000517269922778324,0.000697205753549568,0.000483210449826752,4.20898344843481e-05,7.36357054062906e-05,0.000128821815902042,2.11774296545639e-05,3.11972753068822e-05,4.71328478536479e-05,8.50579024182738e-05,0.000189256799392722
"731",-8.94886436039552,0.641337549752381,1.12913321896314,-10.0627535449489,1.31154306162481,2.42796762355891,1.86975534259186,0.000129867710581252,0.000228373947724217,0.00040156835482524,0.000269081746164318,0.000287336699695041,4.26366569670938e-05,7.49820414584979e-05,0.000131862321715994,3.25087739889174e-05,4.01025951098808e-05,5.43097529128952e-05,9.90190214725888e-05,0.000165392796398422
"732",-8.84822296579375,0.825429574100895,1.12679936884741,-10.1371167431609,1.96188319885661,2.00326034432335,1.98257177158998,0.000143616128494459,0.000252253615253726,0.000443032809792705,6.12839478415095e-05,0.000270588843129647,3.95811990011111e-05,6.95276120392008e-05,0.000122128167678036,2.01751047280384e-05,3.50694048182887e-05,6.09647008807976e-05,7.32032001589897e-05,0.000221155882732931
"733",-8.77760397769906,0.574659162521967,1.12014369548002,-10.1562326246993,1.4326174650991,2.10185661431835,1.76723703970872,0.000154123225057006,0.000269807457474758,0.000472282763498868,0.00035772501883406,0.000844568868486248,3.88317845506517e-05,6.79846397787955e-05,0.00011902131566971,2.71054803509363e-05,3.84694516079183e-05,5.66267531566655e-05,0.000107581562288399,0.000224697898173246
"734",-8.80166729011363,0.526738883520727,1.12510357306944,-10.1660382281062,2.31458100268892,2.13841518191579,2.22649809230235,0.000150459327305546,0.00026404801761193,0.000463350312851527,0.00013544297903818,0.0002507861512395,3.84528907902857e-05,6.74884603614174e-05,0.000118446034274288,1.66133268810268e-05,3.03114835780657e-05,5.5389634003708e-05,6.50049953450548e-05,0.000216679303799375
